num_client;actif;date_inscription;A_ete_parraine;Genre;date_naissance;inscrit_NL;age_client;an_mois_inscription;client_sans_commande
ID_634659;1;14/11/2021;OUI;Femme;18/03/1965;1;59;2021_11;0
ID_63470;1;16/07/2013;NON;Femme;03/05/1963;1;61;2013_07;0
ID_634887;1;14/11/2021;OUI;Femme;28/02/1968;0;56;2021_11;0
ID_635078;1;14/11/2021;OUI;Femme;30/07/1958;1;66;2021_11;0
ID_635172;1;15/11/2021;OUI;Homme;13/11/1968;1;56;2021_11;0
ID_635277;1;15/11/2021;OUI;Femme;27/09/1963;0;61;2021_11;0
ID_635298;1;15/11/2021;OUI;Femme;21/06/1971;1;53;2021_11;0
ID_635389;1;15/11/2021;OUI;Femme;23/05/1977;0;47;2021_11;0
ID_635556;1;16/11/2021;OUI;Homme;17/10/1962;0;62;2021_11;0
ID_635577;1;16/11/2021;OUI;Homme;19/11/1991;1;33;2021_11;0
ID_635614;1;16/11/2021;OUI;Femme;27/03/1990;1;34;2021_11;0
ID_635936;1;17/11/2021;OUI;Femme;16/12/1979;0;45;2021_11;0
ID_635957;1;17/11/2021;OUI;Femme;19/07/1961;1;63;2021_11;0
ID_636001;1;17/11/2021;OUI;Femme;03/07/1961;1;63;2021_11;0
ID_636072;1;17/11/2021;NON;Homme;19/04/1977;1;47;2021_11;0
ID_636121;1;17/11/2021;OUI;Femme;10/06/1959;1;65;2021_11;0
ID_636171;1;17/11/2021;OUI;Femme;11/04/1966;1;58;2021_11;0
ID_636222;1;17/11/2021;;Femme;16/02/1965;0;59;2021_11;0
ID_636331;1;17/11/2021;OUI;Femme;20/02/1991;0;33;2021_11;0
ID_636353;1;17/11/2021;OUI;Femme;19/06/1980;0;44;2021_11;0
ID_636408;1;17/11/2021;OUI;Femme;08/06/1943;1;81;2021_11;0
ID_636513;1;17/11/2021;OUI;Femme;19/03/1962;0;62;2021_11;0
ID_636518;1;17/11/2021;OUI;Femme;08/03/1963;1;61;2021_11;0
ID_636559;0;17/11/2021;OUI;Femme;19/01/1964;0;60;2021_11;0
ID_636575;1;17/11/2021;NON;Femme;23/08/1970;1;54;2021_11;0
ID_636634;1;17/11/2021;OUI;Femme;26/03/1952;0;72;2021_11;0
ID_636723;1;18/11/2021;OUI;Femme;18/02/1977;1;47;2021_11;0
ID_636751;1;18/11/2021;OUI;Femme;17/07/1948;1;76;2021_11;0
ID_636768;1;18/11/2021;OUI;Femme;23/04/1975;1;49;2021_11;0
ID_636795;1;18/11/2021;NON;Femme;21/08/1972;1;52;2021_11;0
ID_636845;1;18/11/2021;OUI;Femme;12/09/1944;1;80;2021_11;0
ID_636870;1;18/11/2021;OUI;Femme;02/07/1977;0;47;2021_11;0
ID_636895;1;18/11/2021;OUI;Femme;30/08/1965;1;59;2021_11;0
ID_636924;1;18/11/2021;OUI;Femme;10/10/1973;1;51;2021_11;0
ID_636987;1;19/11/2021;OUI;Femme;23/08/1981;1;43;2021_11;0
ID_637013;1;19/11/2021;OUI;Femme;21/03/1976;1;48;2021_11;0
ID_637067;1;19/11/2021;OUI;Femme;12/05/1965;1;59;2021_11;0
ID_637150;1;20/11/2021;OUI;Femme;04/10/1994;0;30;2021_11;0
ID_637189;1;20/11/2021;OUI;Femme;12/06/1947;1;77;2021_11;0
ID_637204;1;20/11/2021;OUI;Femme;03/05/1968;1;56;2021_11;0
ID_637322;1;21/11/2021;OUI;Femme;18/03/1979;1;45;2021_11;0
ID_637431;1;21/11/2021;OUI;Femme;05/05/1961;1;63;2021_11;0
ID_637472;1;21/11/2021;OUI;Femme;14/05/1955;1;69;2021_11;0
ID_637497;1;21/11/2021;OUI;Homme;28/07/1954;1;70;2021_11;0
ID_637734;1;22/11/2021;OUI;Femme;07/07/1947;1;77;2021_11;0
ID_637759;1;22/11/2021;OUI;Femme;27/03/1983;1;41;2021_11;0
ID_637840;1;22/11/2021;OUI;Femme;05/02/1961;1;63;2021_11;0
ID_638015;1;23/11/2021;OUI;Femme;14/06/1964;0;60;2021_11;0
ID_638044;1;23/11/2021;;Femme;23/07/1990;0;34;2021_11;0
ID_638111;1;24/11/2021;OUI;Femme;03/02/1975;1;49;2021_11;0
ID_638192;1;24/11/2021;OUI;Femme;01/06/1970;1;54;2021_11;0
ID_638212;1;24/11/2021;OUI;Homme;10/07/1954;0;70;2021_11;0
ID_638219;1;24/11/2021;NON;Femme;12/03/1994;1;30;2021_11;0
ID_638229;1;24/11/2021;OUI;Femme;28/11/1957;0;67;2021_11;0
ID_638232;1;24/11/2021;OUI;Femme;06/05/1971;0;53;2021_11;0
ID_638282;1;24/11/2021;OUI;Femme;09/09/1956;0;68;2021_11;0
ID_638296;1;24/11/2021;OUI;Homme;18/02/1981;0;43;2021_11;0
ID_638315;1;24/11/2021;OUI;Homme;09/01/1943;1;81;2021_11;0
ID_638493;1;25/11/2021;OUI;Femme;14/08/1992;0;32;2021_11;0
ID_638505;1;25/11/2021;OUI;Homme;07/06/1963;1;61;2021_11;0
ID_638649;1;26/11/2021;OUI;Femme;22/02/1944;1;80;2021_11;0
ID_638696;1;26/11/2021;OUI;Femme;31/12/2000;1;24;2021_11;0
ID_638753;1;26/11/2021;NON;Femme;20/09/1959;0;65;2021_11;0
ID_638817;1;27/11/2021;OUI;Femme;05/11/1956;0;68;2021_11;0
ID_638821;1;27/11/2021;OUI;Femme;05/06/1960;0;64;2021_11;0
ID_638830;1;27/11/2021;OUI;Femme;21/03/1972;1;52;2021_11;0
ID_638863;1;28/11/2021;OUI;Femme;21/09/1958;1;66;2021_11;0
ID_638901;1;28/11/2021;OUI;Femme;10/01/1971;1;53;2021_11;0
ID_639047;1;30/11/2021;OUI;Homme;13/10/1986;0;38;2021_11;0
ID_639087;1;30/11/2021;OUI;Femme;19/08/1989;1;35;2021_11;0
ID_639197;1;01/12/2021;NON;Femme;19/06/1979;1;45;2021_12;0
ID_639220;1;01/12/2021;NON;Homme;16/03/1966;1;58;2021_12;0
ID_639866;1;02/12/2021;NON;Femme;22/04/1969;1;55;2021_12;0
ID_639958;1;02/12/2021;OUI;Femme;04/05/1982;1;42;2021_12;0
ID_639966;1;02/12/2021;OUI;Femme;;1;;2021_12;0
ID_640016;1;02/12/2021;OUI;Femme;01/09/1978;1;46;2021_12;0
ID_640128;1;02/12/2021;OUI;Femme;20/05/1955;1;69;2021_12;0
ID_641047;1;03/12/2021;OUI;Homme;18/03/1980;1;44;2021_12;0
ID_641135;1;03/12/2021;;Femme;16/06/1982;0;42;2021_12;0
ID_641204;1;03/12/2021;NON;Femme;08/10/1975;1;49;2021_12;0
ID_641522;1;03/12/2021;NON;Homme;10/04/1970;1;54;2021_12;0
ID_641605;1;03/12/2021;OUI;Femme;23/09/1948;1;76;2021_12;0
ID_641851;1;03/12/2021;OUI;Homme;06/11/1973;1;51;2021_12;0
ID_642115;1;04/12/2021;OUI;Homme;14/04/1975;1;49;2021_12;0
ID_642182;1;04/12/2021;OUI;Femme;15/08/1984;1;40;2021_12;0
ID_642194;1;04/12/2021;NON;Femme;13/01/1957;0;67;2021_12;0
ID_642572;1;05/12/2021;OUI;Femme;10/02/1961;1;63;2021_12;0
ID_642629;1;05/12/2021;OUI;Homme;22/03/1949;1;75;2021_12;0
ID_643079;1;06/12/2021;OUI;Femme;07/09/1956;1;68;2021_12;0
ID_643081;1;06/12/2021;OUI;Femme;12/05/1959;1;65;2021_12;0
ID_643110;1;06/12/2021;OUI;Femme;31/12/1943;1;81;2021_12;0
ID_643111;1;06/12/2021;OUI;Femme;15/10/1961;1;63;2021_12;0
ID_643227;1;06/12/2021;OUI;Femme;05/05/1966;1;58;2021_12;0
ID_643263;1;06/12/2021;OUI;Femme;16/03/1976;1;48;2021_12;0
ID_643589;1;06/12/2021;OUI;Femme;31/12/2000;1;24;2021_12;0
ID_643773;1;06/12/2021;OUI;Homme;17/03/1945;1;79;2021_12;0
ID_643805;1;06/12/2021;OUI;Femme;19/03/1955;1;69;2021_12;0
ID_643831;1;06/12/2021;OUI;Femme;16/01/1991;1;33;2021_12;0
ID_643875;1;06/12/2021;OUI;Femme;22/11/1954;1;70;2021_12;0
ID_643935;1;07/12/2021;OUI;Femme;11/11/1977;0;47;2021_12;0
ID_643944;1;07/12/2021;OUI;Homme;28/04/1956;1;68;2021_12;0
ID_644428;1;08/12/2021;OUI;Homme;18/04/1980;0;44;2021_12;0
ID_64451;1;16/07/2013;OUI;Femme;29/03/1948;0;76;2013_07;1
ID_64476;1;16/07/2013;NON;Femme;10/04/1983;1;41;2013_07;0
ID_64488;1;16/07/2013;NON;Femme;26/08/1966;1;58;2013_07;0
ID_645011;1;11/12/2021;OUI;Femme;08/01/1948;0;76;2021_12;0
ID_645062;1;11/12/2021;OUI;Homme;01/07/1968;0;56;2021_12;0
ID_645129;1;12/12/2021;OUI;Femme;26/03/1987;0;37;2021_12;0
ID_645137;1;12/12/2021;OUI;Femme;12/12/1971;1;53;2021_12;0
ID_645260;1;12/12/2021;NON;Femme;22/02/1971;0;53;2021_12;0
ID_645342;1;13/12/2021;OUI;Femme;10/10/1964;1;60;2021_12;0
ID_645459;1;15/12/2021;OUI;Femme;05/06/1961;0;63;2021_12;0
ID_645490;1;15/12/2021;OUI;Femme;19/02/1967;0;57;2021_12;0
ID_645499;1;15/12/2021;OUI;Homme;18/05/1974;0;50;2021_12;0
ID_645722;1;18/12/2021;OUI;Homme;16/11/1985;0;39;2021_12;0
ID_645960;1;22/12/2021;NON;Femme;19/01/1961;1;63;2021_12;0
ID_64599;1;17/07/2013;NON;Femme;08/01/1975;1;49;2013_07;0
ID_646015;1;23/12/2021;OUI;Homme;15/10/1975;1;49;2021_12;0
ID_646061;1;24/12/2021;OUI;Homme;07/06/1979;0;45;2021_12;0
ID_646112;1;25/12/2021;OUI;Homme;18/04/1953;1;71;2021_12;0
ID_646147;1;26/12/2021;OUI;Femme;07/05/1976;0;48;2021_12;0
ID_646163;1;26/12/2021;OUI;Homme;03/02/1944;0;80;2021_12;0
ID_646311;1;28/12/2021;OUI;Homme;12/07/1974;0;50;2021_12;0
ID_646343;1;28/12/2021;OUI;Homme;23/11/1971;1;53;2021_12;0
ID_646354;1;28/12/2021;OUI;Femme;11/01/1961;1;63;2021_12;0
ID_646462;1;30/12/2021;OUI;Homme;02/05/1976;1;48;2021_12;0
ID_646501;1;30/12/2021;OUI;Femme;20/02/1968;1;56;2021_12;0
ID_646519;1;30/12/2021;OUI;Femme;18/08/1964;1;60;2021_12;0
ID_646586;1;01/01/2022;OUI;Femme;26/04/1976;1;48;2022_01;0
ID_646592;1;01/01/2022;NON;Homme;17/04/1966;1;58;2022_01;0
ID_646731;1;04/01/2022;NON;Femme;16/04/1977;1;47;2022_01;0
ID_646740;1;04/01/2022;OUI;Femme;10/02/1982;1;42;2022_01;0
ID_646864;1;06/01/2022;OUI;Femme;18/07/1971;1;53;2022_01;0
ID_646940;1;07/01/2022;NON;Femme;17/04/1964;1;60;2022_01;0
ID_647021;1;08/01/2022;OUI;Femme;12/12/1955;0;69;2022_01;0
ID_647090;1;09/01/2022;OUI;Homme;20/08/1983;1;41;2022_01;0
ID_647272;1;11/01/2022;OUI;Homme;25/01/1976;0;48;2022_01;0
ID_647338;1;12/01/2022;OUI;Femme;13/08/1983;1;41;2022_01;0
ID_64735;1;18/07/2013;NON;Homme;03/06/1968;1;56;2013_07;0
ID_647356;1;12/01/2022;OUI;Femme;10/06/1959;1;65;2022_01;0
ID_647368;1;12/01/2022;OUI;Femme;11/05/1976;1;48;2022_01;0
ID_64744;1;18/07/2013;OUI;Homme;28/03/1982;0;42;2013_07;0
ID_647485;1;13/01/2022;OUI;Femme;20/07/1988;1;36;2022_01;0
ID_647510;1;13/01/2022;NON;Femme;27/01/1977;1;47;2022_01;0
ID_647872;1;14/01/2022;OUI;Femme;18/05/1959;1;65;2022_01;0
ID_647913;1;14/01/2022;OUI;Homme;10/04/1985;0;39;2022_01;0
ID_648035;1;14/01/2022;OUI;Femme;11/06/1968;1;56;2022_01;0
ID_648062;1;14/01/2022;OUI;Femme;29/04/1961;1;63;2022_01;0
ID_648324;1;15/01/2022;OUI;Homme;26/12/1950;0;74;2022_01;0
ID_648353;1;15/01/2022;OUI;Femme;02/06/1948;1;76;2022_01;0
ID_648536;1;15/01/2022;OUI;Homme;09/07/1977;0;47;2022_01;0
ID_648561;1;16/01/2022;OUI;Femme;12/01/1964;1;60;2022_01;0
ID_648779;1;16/01/2022;OUI;Femme;09/02/1969;1;55;2022_01;0
ID_648888;1;16/01/2022;OUI;Femme;17/09/1946;1;78;2022_01;0
ID_648920;1;16/01/2022;OUI;Femme;16/06/1935;1;89;2022_01;0
ID_64904;1;19/07/2013;?;Femme;02/02/1976;0;48;2013_07;1
ID_649138;1;16/01/2022;OUI;Femme;20/01/1986;0;38;2022_01;0
ID_649139;1;16/01/2022;OUI;Femme;22/09/1959;1;65;2022_01;0
ID_64926;1;19/07/2013;NON;Homme;26/06/1954;1;70;2013_07;0
ID_649296;1;16/01/2022;OUI;Femme;03/08/1971;1;53;2022_01;0
ID_649345;1;16/01/2022;OUI;Femme;07/10/1959;1;65;2022_01;0
ID_649477;1;16/01/2022;OUI;Femme;23/02/1951;1;73;2022_01;0
ID_649864;1;17/01/2022;NON;Femme;10/06/1980;1;44;2022_01;0
ID_649950;1;18/01/2022;NON;Femme;10/09/1949;0;75;2022_01;0
ID_650150;1;18/01/2022;OUI;Homme;26/06/1950;0;74;2022_01;0
ID_650260;1;18/01/2022;OUI;Femme;21/09/1953;1;71;2022_01;0
ID_650383;1;18/01/2022;OUI;Femme;19/12/1950;1;74;2022_01;0
ID_65041;1;20/07/2013;OUI;Femme;22/04/1958;1;66;2013_07;0
ID_650423;1;18/01/2022;OUI;Femme;01/04/1964;1;60;2022_01;0
ID_650567;1;18/01/2022;OUI;Femme;30/11/1973;1;51;2022_01;0
ID_65057;1;20/07/2013;NON;Homme;18/11/1962;1;62;2013_07;0
ID_65075;1;21/07/2013;NON;Femme;09/09/1963;1;61;2013_07;0
ID_650794;1;18/01/2022;OUI;Femme;02/05/1945;1;79;2022_01;0
ID_65090;1;21/07/2013;NON;Femme;14/06/1950;1;74;2013_07;0
ID_650988;1;18/01/2022;OUI;Femme;22/09/1962;1;62;2022_01;0
ID_651043;1;18/01/2022;OUI;Femme;25/05/1973;1;51;2022_01;0
ID_651304;1;19/01/2022;?;Femme;24/06/1976;1;48;2022_01;0
ID_651404;1;19/01/2022;OUI;Femme;01/11/1967;1;57;2022_01;0
ID_651596;1;19/01/2022;OUI;Homme;18/04/1984;0;40;2022_01;0
ID_651623;1;19/01/2022;OUI;Homme;15/10/1975;0;49;2022_01;0
ID_65173;1;22/07/2013;NON;Femme;03/01/1965;1;59;2013_07;1
ID_651832;1;20/01/2022;OUI;Femme;28/02/1964;1;60;2022_01;0
ID_651859;1;20/01/2022;OUI;Femme;13/03/1963;1;61;2022_01;0
ID_651926;1;20/01/2022;OUI;Femme;26/09/1970;1;54;2022_01;0
ID_651946;1;20/01/2022;OUI;Femme;11/09/1979;1;45;2022_01;0
ID_652094;1;21/01/2022;OUI;Femme;11/04/1969;1;55;2022_01;0
ID_652168;1;21/01/2022;OUI;Femme;21/09/1959;0;65;2022_01;0
ID_652273;1;21/01/2022;OUI;Femme;14/04/1973;1;51;2022_01;0
ID_652320;1;21/01/2022;OUI;Femme;13/03/1950;1;74;2022_01;0
ID_652415;1;21/01/2022;NON;Homme;19/05/1970;0;54;2022_01;0
ID_65255;1;23/07/2013;NON;Homme;28/11/1974;1;50;2013_07;0
ID_652569;1;21/01/2022;OUI;Homme;01/02/1948;1;76;2022_01;0
ID_65264;1;23/07/2013;NON;Homme;12/03/1968;1;56;2013_07;0
ID_65287;1;23/07/2013;NON;Homme;23/12/1960;1;64;2013_07;0
ID_652994;1;21/01/2022;OUI;Femme;26/02/1966;0;58;2022_01;0
ID_65300;1;23/07/2013;NON;Femme;06/12/1960;1;64;2013_07;0
ID_65338;1;24/07/2013;NON;Homme;30/03/1958;1;66;2013_07;0
ID_653390;1;21/01/2022;OUI;Femme;09/05/1959;1;65;2022_01;0
ID_65365;1;24/07/2013;NON;Femme;13/02/1971;1;53;2013_07;0
ID_653836;1;21/01/2022;OUI;Homme;09/10/1975;1;49;2022_01;0
ID_654362;1;21/01/2022;OUI;Homme;06/01/1957;1;67;2022_01;0
ID_65446;1;24/07/2013;NON;Femme;16/03/1970;1;54;2013_07;0
ID_654467;1;21/01/2022;OUI;Femme;10/12/1965;1;59;2022_01;0
ID_654775;1;22/01/2022;;Femme;09/06/1974;0;50;2022_01;0
ID_654994;1;22/01/2022;OUI;Femme;17/07/1952;0;72;2022_01;0
ID_655040;1;22/01/2022;OUI;Femme;07/05/1970;1;54;2022_01;0
ID_655081;1;22/01/2022;OUI;Femme;09/04/1965;0;59;2022_01;0
ID_65512;1;25/07/2013;OUI;Femme;12/11/1986;1;38;2013_07;0
ID_655296;1;22/01/2022;OUI;Femme;22/11/1951;1;73;2022_01;0
ID_655521;1;22/01/2022;OUI;Femme;24/10/1986;0;38;2022_01;0
ID_655525;1;22/01/2022;OUI;Femme;31/10/1980;0;44;2022_01;0
ID_655710;1;23/01/2022;OUI;Femme;17/07/1956;1;68;2022_01;0
ID_655792;1;23/01/2022;OUI;Femme;13/07/1967;1;57;2022_01;0
ID_655793;1;23/01/2022;OUI;Homme;30/03/1949;1;75;2022_01;0
ID_655815;1;23/01/2022;NON;Femme;11/06/1969;1;55;2022_01;0
ID_655848;1;23/01/2022;OUI;Femme;;1;;2022_01;0
ID_65586;1;25/07/2013;OUI;Femme;20/04/1948;1;76;2013_07;0
ID_655892;1;23/01/2022;OUI;Homme;02/09/1978;1;46;2022_01;0
ID_656000;1;23/01/2022;OUI;Femme;18/10/1953;1;71;2022_01;0
ID_656023;1;23/01/2022;OUI;Homme;04/10/1957;0;67;2022_01;0
ID_656044;1;23/01/2022;OUI;Femme;23/01/2015;0;9;2022_01;0
ID_656124;1;24/01/2022;NON;Homme;26/06/1975;1;49;2022_01;0
ID_65613;1;26/07/2013;;Homme;18/06/1978;0;46;2013_07;0
ID_656215;1;24/01/2022;OUI;Homme;04/05/1980;1;44;2022_01;0
ID_656249;1;24/01/2022;OUI;Homme;25/07/1969;1;55;2022_01;0
ID_656434;1;25/01/2022;NON;Femme;16/01/1985;1;39;2022_01;0
ID_656495;1;25/01/2022;OUI;Femme;19/07/1983;0;41;2022_01;0
ID_656508;1;25/01/2022;NON;Femme;19/07/1990;1;34;2022_01;0
ID_656551;1;26/01/2022;OUI;Homme;23/10/1953;0;71;2022_01;0
ID_656665;1;26/01/2022;;Homme;02/04/1969;0;55;2022_01;0
ID_656718;1;26/01/2022;OUI;Homme;03/12/1970;0;54;2022_01;0
ID_656878;1;27/01/2022;OUI;Femme;03/06/1985;0;39;2022_01;0
ID_656882;1;27/01/2022;OUI;Homme;09/12/1974;1;50;2022_01;0
ID_656926;1;28/01/2022;OUI;Homme;28/09/1986;1;38;2022_01;0
ID_656942;1;28/01/2022;NON;Femme;11/02/1984;1;40;2022_01;0
ID_65703;1;27/07/2013;NON;Femme;29/07/1970;1;54;2013_07;0
ID_657076;1;29/01/2022;OUI;Femme;18/07/1968;0;56;2022_01;0
ID_657082;1;29/01/2022;OUI;Femme;26/02/1980;1;44;2022_01;0
ID_657089;1;29/01/2022;OUI;Femme;11/10/1966;1;58;2022_01;0
ID_657090;1;29/01/2022;OUI;Homme;02/02/1968;1;56;2022_01;0
ID_657118;1;29/01/2022;OUI;Femme;15/12/1953;1;71;2022_01;0
ID_657123;1;29/01/2022;NON;Femme;23/02/1948;1;76;2022_01;0
ID_657137;1;29/01/2022;OUI;Femme;28/06/1987;1;37;2022_01;0
ID_657181;1;29/01/2022;OUI;Homme;02/10/1963;0;61;2022_01;0
ID_657203;1;29/01/2022;OUI;Homme;07/05/1988;0;36;2022_01;0
ID_657246;1;30/01/2022;OUI;Femme;22/01/1959;1;65;2022_01;0
ID_657289;1;30/01/2022;NON;Femme;20/03/1978;1;46;2022_01;0
ID_657343;1;30/01/2022;OUI;Homme;03/02/1982;1;42;2022_01;0
ID_657362;1;30/01/2022;OUI;Femme;30/08/1988;0;36;2022_01;0
ID_657424;1;31/01/2022;OUI;Femme;14/12/1968;1;56;2022_01;0
ID_657426;1;31/01/2022;NON;Femme;01/03/1951;1;73;2022_01;0
ID_657462;1;31/01/2022;OUI;Femme;10/12/1986;1;38;2022_01;0
ID_657509;1;01/02/2022;OUI;Femme;11/04/1982;1;42;2022_02;0
ID_657630;1;02/02/2022;OUI;Femme;26/01/1978;0;46;2022_02;0
ID_657666;1;02/02/2022;OUI;Femme;01/10/1989;0;35;2022_02;0
ID_657807;1;03/02/2022;OUI;Femme;16/08/1962;1;62;2022_02;0
ID_657925;1;04/02/2022;OUI;Homme;15/06/1961;1;63;2022_02;0
ID_657955;1;04/02/2022;OUI;Homme;19/09/1961;0;63;2022_02;0
ID_658021;1;04/02/2022;OUI;Femme;06/01/1947;1;77;2022_02;0
ID_658056;1;04/02/2022;NON;Femme;04/04/1974;1;50;2022_02;0
ID_658102;1;05/02/2022;OUI;Homme;06/03/1990;1;34;2022_02;0
ID_65821;1;29/07/2013;NON;Femme;09/07/1971;1;53;2013_07;0
ID_658221;1;06/02/2022;OUI;Homme;02/05/1970;1;54;2022_02;0
ID_658295;1;06/02/2022;OUI;Femme;17/10/1957;1;67;2022_02;0
ID_65843;1;29/07/2013;NON;Femme;15/09/1976;1;48;2013_07;0
ID_658487;1;06/02/2022;OUI;Femme;31/07/1989;1;35;2022_02;0
ID_658542;1;06/02/2022;OUI;Femme;24/05/1967;1;57;2022_02;0
ID_658597;1;06/02/2022;OUI;Homme;15/06/1957;0;67;2022_02;0
ID_658708;1;07/02/2022;OUI;Homme;25/07/1953;1;71;2022_02;0
ID_658783;1;07/02/2022;;Femme;19/05/1980;0;44;2022_02;0
ID_658912;1;07/02/2022;OUI;Femme;;0;;2022_02;0
ID_659104;1;07/02/2022;OUI;Homme;03/03/1959;0;65;2022_02;0
ID_659351;1;08/02/2022;OUI;Homme;04/10/1972;0;52;2022_02;0
ID_659625;1;09/02/2022;OUI;Femme;25/11/1972;1;52;2022_02;0
ID_659649;1;09/02/2022;OUI;Femme;;0;;2022_02;0
ID_659791;1;10/02/2022;OUI;Femme;23/03/1969;1;55;2022_02;0
ID_659808;1;10/02/2022;OUI;Femme;20/11/1962;1;62;2022_02;0
ID_659976;1;10/02/2022;OUI;Femme;16/03/1981;1;43;2022_02;0
ID_660005;1;10/02/2022;OUI;Femme;16/09/1964;1;60;2022_02;0
ID_660137;1;10/02/2022;OUI;Femme;15/08/1937;1;87;2022_02;0
ID_660302;1;10/02/2022;NON;Femme;29/06/1961;1;63;2022_02;0
ID_660565;1;10/02/2022;OUI;Femme;10/12/1950;1;74;2022_02;0
ID_660778;1;11/02/2022;OUI;Femme;15/12/1985;0;39;2022_02;0
ID_660901;1;12/02/2022;OUI;Femme;20/11/1996;0;28;2022_02;0
ID_66099;0;02/08/2013;OUI;Homme;14/07/1964;0;60;2013_08;1
ID_661055;1;13/02/2022;OUI;Homme;23/02/1963;1;61;2022_02;0
ID_661160;1;13/02/2022;OUI;Homme;28/11/1948;1;76;2022_02;0
ID_661371;1;13/02/2022;OUI;Femme;22/07/1962;1;62;2022_02;0
ID_661389;1;13/02/2022;OUI;Femme;12/01/1955;1;69;2022_02;0
ID_66158;1;04/08/2013;OUI;Homme;24/08/1976;0;48;2013_08;0
ID_661697;1;16/02/2022;OUI;Femme;25/09/1987;1;37;2022_02;0
ID_661726;1;16/02/2022;OUI;Femme;29/04/1973;0;51;2022_02;0
ID_662190;1;17/02/2022;OUI;Femme;19/11/1957;1;67;2022_02;0
ID_662694;1;20/02/2022;OUI;Femme;01/11/1977;1;47;2022_02;0
ID_662730;1;20/02/2022;OUI;Femme;20/11/1967;1;57;2022_02;0
ID_662929;1;21/02/2022;NON;Femme;05/09/2015;1;9;2022_02;0
ID_662940;1;21/02/2022;OUI;Femme;05/12/1939;1;85;2022_02;0
ID_66324;1;07/08/2013;;Femme;27/09/1952;0;72;2013_08;0
ID_663326;1;22/02/2022;OUI;Homme;26/04/1996;1;28;2022_02;0
ID_663379;1;22/02/2022;OUI;Femme;14/11/1966;0;58;2022_02;0
ID_663890;1;23/02/2022;OUI;Femme;;1;;2022_02;0
ID_664549;1;25/02/2022;OUI;Femme;13/04/1986;1;38;2022_02;0
ID_664605;0;25/02/2022;OUI;Homme;12/07/1957;0;67;2022_02;0
ID_664698;1;26/02/2022;OUI;Femme;17/05/1991;1;33;2022_02;0
ID_664810;1;26/02/2022;NON;Femme;11/03/1975;1;49;2022_02;0
ID_664841;1;27/02/2022;OUI;Homme;08/08/1991;1;33;2022_02;0
ID_66488;1;11/08/2013;OUI;Homme;25/12/1977;1;47;2013_08;0
ID_665059;1;27/02/2022;OUI;Femme;;1;;2022_02;0
ID_66515;1;12/08/2013;NON;Homme;11/03/1963;1;61;2013_08;0
ID_665289;1;28/02/2022;OUI;Femme;16/11/1953;1;71;2022_02;0
ID_665339;1;28/02/2022;;Femme;11/05/1986;0;38;2022_02;0
ID_665388;1;01/03/2022;OUI;Femme;13/12/1987;1;37;2022_03;0
ID_665421;1;01/03/2022;OUI;Femme;16/07/1964;0;60;2022_03;0
ID_665531;1;02/03/2022;NON;Femme;27/12/1969;1;55;2022_03;0
ID_665708;1;03/03/2022;NON;Femme;11/11/1962;0;62;2022_03;0
ID_665730;1;03/03/2022;OUI;Femme;07/02/1980;1;44;2022_03;0
ID_665904;1;05/03/2022;OUI;Femme;07/11/1960;1;64;2022_03;0
ID_666487;1;05/03/2022;OUI;Femme;15/11/1942;1;82;2022_03;0
ID_666607;1;05/03/2022;OUI;Femme;05/03/1954;1;70;2022_03;0
ID_666835;1;05/03/2022;OUI;Femme;16/09/1984;0;40;2022_03;0
ID_667106;1;05/03/2022;OUI;Femme;17/12/1978;1;46;2022_03;0
ID_66742;1;18/08/2013;NON;Femme;17/03/1956;1;68;2013_08;0
ID_667438;1;06/03/2022;OUI;Femme;05/06/1951;1;73;2022_03;0
ID_667445;1;06/03/2022;OUI;Femme;26/04/1957;1;67;2022_03;0
ID_667482;1;06/03/2022;OUI;Homme;12/07/1957;1;67;2022_03;0
ID_667498;1;06/03/2022;OUI;Femme;31/10/1962;1;62;2022_03;0
ID_667527;1;06/03/2022;OUI;Femme;09/01/1954;1;70;2022_03;0
ID_667697;0;07/03/2022;OUI;Femme;15/03/1960;0;64;2022_03;0
ID_667702;1;07/03/2022;OUI;Femme;15/05/1961;1;63;2022_03;0
ID_667760;1;08/03/2022;OUI;Femme;24/05/1965;0;59;2022_03;0
ID_667812;1;08/03/2022;OUI;Homme;09/12/1980;1;44;2022_03;0
ID_66805;1;19/08/2013;;Femme;27/12/1969;0;55;2013_08;0
ID_66809;1;20/08/2013;NON;Femme;23/09/1974;1;50;2013_08;1
ID_668173;1;12/03/2022;OUI;Femme;11/04/1964;1;60;2022_03;0
ID_668178;1;12/03/2022;OUI;Femme;04/11/1991;1;33;2022_03;0
ID_668242;1;13/03/2022;OUI;Femme;19/01/1961;1;63;2022_03;0
ID_668402;1;16/03/2022;OUI;Femme;13/04/1977;0;47;2022_03;0
ID_668613;1;21/03/2022;NON;Femme;25/02/1949;1;75;2022_03;0
ID_668720;1;23/03/2022;OUI;Femme;08/11/1967;1;57;2022_03;0
ID_66874;1;20/08/2013;NON;Homme;03/11/1976;1;48;2013_08;1
ID_668774;1;24/03/2022;OUI;Homme;05/09/1970;1;54;2022_03;0
ID_668871;1;25/03/2022;OUI;Femme;17/06/1932;1;92;2022_03;0
ID_668883;1;25/03/2022;OUI;Femme;01/08/1958;1;66;2022_03;0
